timestamp,open,high,low,close,volume,close_ffd,volume_ffd
2024-01-03 19:55:00,111.46699469449098,111.6389667289574,111.41073557878437,111.46467576325813,517.3992775365288,0.16764080334178497,-88.22803534195107
2024-01-03 19:56:00,111.42764079016406,111.46505662515507,111.37933559067271,111.49606378506623,322.020150380023,0.17028759527158802,-219.59577901009163
2024-01-03 19:57:00,111.20529102555074,111.33369247321716,111.14305369774699,111.26789573059706,590.399252562421,0.16855890660806247,440.27057895121806
2024-01-03 19:58:00,111.16322480248343,111.28168952778925,111.1011049814218,111.13941205928117,1520.396431098524,0.1693637290257461,11.522539051725559
2024-01-03 19:59:00,111.13036768561902,111.31748150494222,111.05602541679706,111.05907280746074,1613.4449753891508,0.16957524776013352,971.7117092593829
2024-01-03 20:00:00,111.2019209975357,111.21386170617696,111.1220176682231,111.17794699093668,514.3797657075555,0.1712900781829823,41.009637589579704
2024-01-03 20:01:00,111.12541819930888,111.3038498338942,110.9218231417257,111.09938831188157,1809.7678073296624,0.16962691429849933,1463.0284754411969
2024-01-03 20:02:00,111.31323141166652,111.3290003369905,111.2748533953574,111.33807912871802,2257.48382918738,0.16878477413175041,1107.9509612011864
2024-01-03 20:03:00,111.10175479697214,111.13534340171614,111.03286915931533,111.09592187135766,339.29011478035625,0.1705350094410304,-349.09925697960017
2024-01-03 20:04:00,111.24863583021741,111.40166911594844,111.18314468172687,111.20673602222966,755.9556222187975,0.1725578228661376,1728.2500067524336
2024-01-03 20:05:00,111.22479569186292,111.26974111036154,111.16764841934145,111.28620640888599,162.9977855785458,0.1712656914401719,384.9123085035005
2024-01-03 20:06:00,111.32155715668173,111.54815568808516,111.1687405262486,111.32937336979626,170.90810708075847,0.16997515040428665,2.6730002014120546
2024-01-03 20:07:00,111.33155444660115,111.5533374135922,111.1903024247192,111.3557921973256,904.5426146940825,0.16909204270228922,108.64164750212365
2024-01-03 20:08:00,111.45960984064122,111.47422345929623,111.3851613226555,111.3634767389067,754.9797939138383,0.17125790942110303,609.2496242511704
2024-01-03 20:09:00,111.4175571583439,111.48190461521617,111.35497831113908,111.28250432344495,1778.1853788989101,0.17056847493710314,78.18876426748271
2024-01-03 20:10:00,111.29633172611072,111.37393176301384,111.29458571295844,111.21633494002917,2316.8776773355557,0.1691109194692291,-496.0375506394965
2024-01-03 20:11:00,111.45565553532924,111.49438915561257,111.42543882681332,111.42887589407215,177.5011887877153,0.1705726612731653,771.6476730387215
2024-01-03 20:12:00,111.4441226288338,111.57301391027167,111.2779340515248,111.4762383741862,1070.3483494136003,0.1717830837641112,988.2031822574949
2024-01-03 20:13:00,111.46993144777414,111.61275103265059,111.42536324064248,111.33938639873512,1590.4659940538515,0.17206520533948624,373.3343291394537
2024-01-03 20:14:00,111.6087702503084,111.7445364472766,111.59765952098054,111.697658380356,1229.975870784416,0.17255539706659917,1274.2101467602029
2024-01-03 20:15:00,111.49476934432087,111.51210807471284,111.42473972107298,111.50427795422723,479.6728556844046,0.17147641481654427,1851.0580910353153
2024-01-03 20:16:00,111.56229885448197,111.70318694955019,111.48568060212689,111.63817767274884,504.962197591166,0.17031373065756997,-179.19902672077828
2024-01-03 20:17:00,111.49762321670134,111.63471247139462,111.39511136212991,111.44823143748286,1560.2877611748,0.17400297117865451,-285.1310676820847
2024-01-03 20:18:00,111.4840024559538,111.49595680620727,111.47526359292866,111.51208861702317,108.78154714546129,0.17345122661286622,-167.40846381996138
2024-01-03 20:19:00,111.49317562170687,111.54890783074514,111.46747180807601,111.49792500409811,1858.2216298695785,0.1733587718712518,398.01231579759536
2024-01-03 20:20:00,111.32714979237878,111.36512269632844,111.08656558765216,111.37266513570707,338.1695423759717,0.17400631348431728,842.5126270272854
2024-01-03 20:21:00,111.24159025063398,111.35527505718042,111.19474610859974,111.22858658887463,1486.379072215784,0.1727602469370125,1457.5162076115955
2024-01-03 20:22:00,111.39310124899967,111.47477236693899,111.2811710445525,111.41945770384444,1306.795886422005,0.1719945795618806,532.191203056834
2024-01-03 20:23:00,111.49297551134055,111.64662873946838,111.44576530674154,111.55441902918278,680.5590584064954,0.1722411088203831,-328.90575000708384
2024-01-03 20:24:00,111.4871067227013,111.59754843972793,111.40491155150282,111.45080784221508,294.18090559442004,0.17044994790899765,15.47605332135128
2024-01-03 20:25:00,111.51533029660814,111.55360141774524,111.26133306370888,111.52883726940742,687.5655954353307,0.17087343516113893,-78.28970673833639
2024-01-03 20:26:00,111.48363740415469,111.56825144428775,111.28084006227273,111.37840452959296,457.49284727172795,0.17152906948645086,705.3364919005393
2024-01-03 20:27:00,111.6360932389018,111.68611495435744,111.58389500237577,111.67530558517018,890.529563425356,0.16919744444470267,905.5619830066377
2024-01-03 20:28:00,111.61484504316743,111.78588144211713,111.48772571174906,111.72392972161755,513.4028982901112,0.1712739550848497,39.656425292276865
2024-01-03 20:29:00,111.64184147511118,111.68879096736619,111.39333394604566,111.57237590912685,1216.682832742247,0.17190928656516413,328.4742437414438
2024-01-03 20:30:00,111.77097743735497,111.97754239833174,111.6829520430537,111.76587055095622,444.6389394715425,0.1713722756617312,-325.8841425019373
2024-01-03 20:31:00,111.68524047669281,111.74555249473997,111.63275311861355,111.73440885960673,306.9968704846175,0.17214794930212063,456.1679009551804
2024-01-03 20:32:00,111.8605885801623,111.97940325602025,111.83419170740984,111.86234576869913,312.0930441760969,0.17278912401220664,-390.2380372804622
2024-01-03 20:33:00,111.69063810626453,111.7267716971078,111.6359159459256,111.6998581433932,117.8607009749177,0.1712582858338946,683.1324273769854
2024-01-03 20:34:00,111.87392100027,111.87551936668363,111.5886395603843,111.85204967995392,1696.106515312923,0.17276637103597967,1079.009687275985
2024-01-03 20:35:00,111.83335441734152,111.9352283857106,111.79018398934367,111.80941356600944,345.43762257878916,0.17192370654041822,-135.39086368989686
2024-01-03 20:36:00,111.80733396338445,111.98767675237961,111.7465494447032,111.80248744229316,101.6126723945085,0.17411864541942748,-596.3571498914982
2024-01-03 20:37:00,111.59733250261465,111.67871340092007,111.41856487053404,111.59965771239081,338.4908570507993,0.17278959054535578,2170.8323075516287
2024-01-03 20:38:00,111.54770563634617,111.55698325667917,111.45977154652864,111.48181210530963,943.1842192450109,0.17106411392678822,605.8874774837583
2024-01-03 20:39:00,111.43289220851636,111.58637263439681,111.33592741115166,111.4292136980947,807.9133390535047,0.17202021837015208,321.7826213122957
2024-01-03 20:40:00,111.36631464463409,111.61042722936367,111.06785464912743,111.45365556670865,373.8416303126281,0.17199586416367338,466.981370046495
2024-01-03 20:41:00,111.35213739403919,111.51050624565752,111.31944809931679,111.3288016721541,1255.6415146228087,0.1717439089468877,201.11038076078518
2024-01-03 20:42:00,111.4599552230428,111.53593014309138,111.35951734427465,111.39100303054745,1001.9681383783536,0.17154732939319126,287.7018424141082
2024-01-03 20:43:00,111.4842119219201,111.48578478089848,111.4160094639244,111.47577167141421,284.1625395421961,0.17265853498880618,220.62184553685879
2024-01-03 20:44:00,111.5196334792735,111.58716013971357,111.28059729872646,111.47978679982965,1448.927506119083,0.1715060888989555,1031.1954221374394
2024-01-03 20:45:00,111.3986424358374,111.40581734639896,111.3700581194744,111.32409770460943,350.1766292469139,0.1713054851510926,1619.0897087030623
2024-01-03 20:46:00,111.30168383203691,111.36523104922298,111.28532334328527,111.30942867410049,694.1236099655645,0.17245387751538938,-181.258096404739
2024-01-03 20:47:00,111.50318014294521,111.59398864740332,111.35118981459772,111.46358078997483,1860.7193132486464,0.1704886456267691,935.7397548576856
2024-01-03 20:48:00,111.42234723492295,111.48591213369883,111.3903444698899,111.3875436755121,1613.5414356022966,0.1723788945877164,964.9522721627123
2024-01-03 20:49:00,111.60815482343068,111.71913959405353,111.38724659332168,111.61671669684279,669.02814598146,0.17274654027798927,94.3471997780106
2024-01-03 20:50:00,111.58214632396647,111.71833798005014,111.50474201724555,111.4966088679465,896.0099700058577,0.17283956826023095,391.48751394085724
2024-01-03 20:51:00,111.58351744667934,111.8081969174461,111.50268320263751,111.48635221295264,1061.688051929375,0.17361765663508338,270.2059427493146
2024-01-03 20:52:00,111.70413353436228,111.7314003394908,111.55229506358609,111.74160313296186,264.7302287589632,0.17040388491681974,577.7872525188889
2024-01-03 20:53:00,111.84741803467578,111.87805428251072,111.73333716700549,111.739438658228,184.59063374753532,0.17151574459549226,687.7437115861726
